ASV.ID	kingdom	phylum	class	order	family	genus	species	Confidence
9f8a5c0882caead495dd9acada047dd3	Bacteria	Firmicutes	Clostridia	Clostridiales				0.9998352279693904
eaab5cd8a59b8e854b379210787cbd7d	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		0.9999472985969341
4a9e6d62da3409f1031b9be9a0809cb3	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio		0.991142517905114
951bf088760415dc02b24f8a17d0853e	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	adolescentis	0.9615013771337996
b61bfa92de615a2222309038f9f9d064	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	bromii	0.9999903941849274
81d83d256366bfba2f80a50abbc11f0d	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae			0.9668497163976094
f6f057cc9f9b0a26a7d5cfdcf2b3e7f7	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae			0.9943290235139466
b9578572ef748c11ecfa2fbf192100e8	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae			0.9999999995455388
0cf2102fce4b5af0a5509d012cfb4e16	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Butyricicoccus	pullicaecorum	0.9999996521415859
6a09365ff8ee069c20192948d042626b	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	breve	0.7500183919871302
791bb8efef5f68a040239d125c713f91	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	fragilis	0.9967694918928466
38f09aa1c06d0d0e978b5f6f3a2183b9	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillospira		0.9978724474448838
02ab5a441e89979b9c1397197317266d	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae			0.999999984347253
674af6dc57f3cd332f49899152aca9d2	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium	prausnitzii	0.9996131020239584
4a0a7e65d65f4b1806a7ac732628d1a4	Bacteria	Firmicutes	Clostridia	Clostridiales				0.9992418392266784
e5f2ba354b74331ca386b9ff1dc18ee4	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	bifidum	0.9998525795056729
a2d1736e0e3e9ff76c4630360d246169	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus		0.9947065472389134
ad4a4c8ef6f6e5840b5b5039fee6c40a	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus		0.9712511317678354
68607d3e5cf4d2974441c22bbcace9f1	Bacteria							0.9677735805211226
730747fe1ad2af8a52ae53b6412a7947	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae			0.8979564398206398
3e7eeb5d485fec0cc72db1ad50546211	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium		0.9035843324562779
014f87ba1db18b100e588180464d1671	Bacteria	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae	Coprobacillus	cateniformis	0.9837657822154248
a821d217f1dc7056401491620070672f	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillospira		0.9998415384348406
51a11c20c7dbe0fb7879fead44e0e228	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces		0.7246223802631483
930d014d0f2a1e540062d0be7807fc15	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Butyricicoccus	pullicaecorum	0.9999848431951498
8bde679cd50e3c73682f43ef861eb6f4	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Pseudoxanthomonas	mexicana	0.9983613895208556
ddaa350e8af4fbf9a4f87906461c1206	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Butyricicoccus	pullicaecorum	0.9999999850471114
4ba2e95bd36a7ead1260b0d400ee1d93	Bacteria	Firmicutes	Clostridia	Clostridiales	Christensenellaceae			0.987046916367388
4789a82244294284244f6dc077b477d0	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		0.9978799100822312
2a23fc692c7347ecd0ece128e75d63e9	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Odoribacteraceae	Odoribacter		0.9999985414172962
1d9f1ba8785c5d12be859cc79708f57b	Bacteria	Firmicutes	Clostridia	Clostridiales				0.8398416427982346
643a167dcd23195c9ec2fe6172994f9c	Bacteria	Firmicutes	Clostridia	Clostridiales	Tissierellaceae	Peptoniphilus		0.9999999999997726
af119c7ba4fc0f206128a0096a0aef27	Bacteria	Firmicutes	Clostridia	Clostridiales				0.9999850082076291
29a3f248ba45dd8c69add379b5329e84	Bacteria	Firmicutes	Clostridia	Clostridiales				0.8450263061826551
553eaa77c601a6bc5664e8af065c289b	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Veillonella		0.9929323133869667
06d68f4d8019ca79c518f0cc21f80ceb	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae			0.9620922933430551
f6795021ac11925fe896e0956cd688f6	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Acidaminococcus		0.9999999994250572
e589feb5f9b22b04e8c8123674000855	Bacteria	Tenericutes	Mollicutes	RF39				0.9999999640544396
9ec6c9ea51002fe773ca655e8a55709a	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia		0.9611119365168967
f6150b35435a76c26798a5874bc21cf8	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus		0.9986258561760945
ea6971a60f69f04f1a0bce9bb802c648	Bacteria	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae			0.999424161904436
17f88b40f9e165a108df299b82c94236	Bacteria	Firmicutes	Bacilli	Gemellales	Gemellaceae			0.8183618825882643
af4484b1167947d3b5e720be457d143b	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillospira		0.99998722678533
6992dcda0e1594fad7abf580c8adcd50	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella		0.9999540254401053
36fe988081456afc2f198a668ec93ffa	Bacteria	Firmicutes	Clostridia	Clostridiales	Mogibacteriaceae			0.9999666158139175
59d7fbadf9d8c7c8ea395d3eec8e430f	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Ruminococcus		0.9283510279465796
a555ed8c6efbc81f46e520732af869ff	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae			0.9338604432597134
6d585f004a5f6d93b8270ea4be1c26e3	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae			0.9999999453582816
7b9ac9dd07a968e4cc47d4bf22d86fe0	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Dialister		0.9999999826246724
c74f1d217f764546191d8cfcb8616a42	Bacteria	Firmicutes	Clostridia	Clostridiales				0.9935324171962444
0b69b6c27d9fe6a214f1d64ed8160948	Bacteria	Firmicutes	Clostridia	Clostridiales				0.9999977505119256
f9f756560632feb6d1577245e4b3d0b1	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae			0.9964705366456376
885d0ccc9302d10a974926438fd46cd0	Bacteria	Firmicutes	Clostridia	Clostridiales				0.98998722286688845
759f78ea7cf9c6df58359305eca1e8fb	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus		0.7937272329966658
61c63e387642ab27175cb450cfef3d95	Bacteria	TM7	TM7-3	CW040				0.9999999908103376
a7ebc51c58cff2d49a68f6e2a58336b2	Bacteria	Firmicutes	Clostridia	Clostridiales				0.9995504248537148
82eb26bba5bf0caabef80b4020cd3e91	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillospira		0.9999843300906758
5c820a9e3726e656da409d6efa27e0d9	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Dialister		0.9999999973439628
237a3c5e96a70fed2b37bb336fc66842	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces		0.9999999998779856
f7538c4ba47786a7ca784a2aaff03b73	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus		0.98932609322703
dfab50a9f83e2c8da4060690ff6bb6a2	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus		0.970590319495876
060377598e0a173974e3b92a62b7ce13	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		0.9990691785317396
2f7f48c020a6aeba8d55fd38dce6eb09	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	bifidum	0.9999916671569208
5e83c8793ff94d6e2eb0b4971dcd5ff9	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	salivarius	0.999995306498236
06b394b0ada4fe9a5e86f2f2ef27800d	Bacteria	Firmicutes	Bacilli	Lactobacillales	Leuconostocaceae	Weissella		0.9482105526479446
918eee5414ea1024866ff65502678ac8	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia		0.7769313378095482
22ba546a1b4dea847d09e9f39ea3f2b9	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae			0.9902135943959636
e2a513eb1700fe59d17a92ebdb08066d	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Sutterella		0.9999999943649414
9409c9d74c4a6f2b2fba7b66e2116ae3	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae			0.9996993408197188
57bd8560c61c2159c15793971df4ee1e	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae			0.9987228160926084
1ec98bccb3cb6f675e7371ae0b24a593	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	mucosae	0.9863590108531668
8d42f08a7adfa12817cb18991791378d	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Anaerotruncus		0.999999999490683
c058d9b2699bce65f2c71e976d9ca843	Bacteria	TM7	TM7-3					0.9999012829483468
816e0d52092cb0e52da5f24682b2f901	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	breve	0.9993651004224864
c1a6298d4de64effca5b074724d4ce25	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae			0.9999999516550128
92509cae7a55dade256b021d437ebaa9	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae			0.9762145570799032
819364d21bb594311968c33afda7d56c	Bacteria	Firmicutes	Bacilli	Gemellales	Gemellaceae			0.9999999998699499
d45b19631976bbad1db806c0142af02a	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae			0.9931177619667088
145e341953d945695c2718faa6daf217	Bacteria	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae	Holdemania		0.9999999920238168
da21a0c94ebec0b9e28617e57848fc2c	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae			0.9216611723898078
7abd206e16584c279288ea6f4afc4276	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella		0.7971789794917392
3e8c10887867a9e903f2711791b12589	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Clostridium	ruminantium	0.8724606178786779
c18006b7506e6247f6a49918272b8341	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Veillonella	dispar	0.7858014217886762
38d39f8e1a4d1892fc9509fe2554a3b6	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Megasphaera		0.9999999997777422
aa22740834b58c840c68653a2a5cee48	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae			0.9999997357643212
4537e82d0157bf79d543798706c1b0d4	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae			0.7553885333942515
25cc66969db56f2f9481e81b1184ac47	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae			0.9909860215983632
b06cc99bbfc35121dbea8053ab472781	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio		0.9944277629832488
63626af42835cd18648f8c2e514de87c	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Barnesiellaceae			0.9999940702537224
3fd06e51d82fbe014381512be86a8790	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillospira		0.9990431532704728
11970f38e6ede80f7b03cddf0fbfb1f7	Bacteria	Firmicutes	Bacilli	Lactobacillales	Leuconostocaceae			0.8501500492210797
1c9f1b5ee2a2973189af15c340db79f1	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Dialister		0.9999999791570532
287fd2854ce699ddc56e5d8ee3025c9e	Bacteria	Firmicutes	Clostridia	Clostridiales				0.8404972955639448
7304a6bc6eab3ce5fb45bb2215a9aa23	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Parabacteroides	distasonis	0.999999972693246
c04a2e1cb43e1e169a17edc8708bc8b8	Bacteria	Firmicutes	Bacilli	Lactobacillales				0.9999999524646016
7a415048e5dfb84b6f7d9724cb3175bf	Bacteria	Firmicutes	Clostridia	Clostridiales				0.9997794382333496
279e99530cc2afb67b3f757cf4f593b1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		0.9999987450707324
d9f330acc17e67a4d5e8a3c628805f7f	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillospira		0.999808355580684
90b4853b2099a00f443beae192baba97	Bacteria	Firmicutes	Clostridia	Clostridiales				0.9431623645543858
78d49873dfa140d2b61c4379069bebd4	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus		0.928477145798588
1c709f473ce2845c2da0a66910a4638c	Bacteria	Firmicutes	Clostridia	Clostridiales				0.9626311510811352
b50b2564e61bc4a92a07f3eb76339635	Bacteria	Tenericutes	Mollicutes	RF39				0.9999999368847928
fcae33daa01e955d5e85e765965bf9fd	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae			0.8808054001279947
5e5c36697b07c01b8c68144578f658c2	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae			0.980990506565346
2d634928317da156bbad5279df1c297d	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella		0.9999967874931472
273388bf85b7488ef03c17b843d75508	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Ruminococcus	gnavus	0.7506293567898907
9a0fff418eabb0659f2ef02ae2cdfdb5	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	copri	0.9999997765560772
23765cef9d52ae95f20b6b495a9a2184	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Veillonella		0.999967815003762
4c5af189d00a8cb5d87df1095bfb4c38	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus		0.7484572300612558
27fcb87d516dcdc5580734947a22b070	Bacteria	Firmicutes	Clostridia	Clostridiales				0.9393181263032958
015cc0a4a9137d5fbcb6a0bf96dab088	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae			0.9999999977871378
0d3285db834526f9422c3ca88879deb1	Bacteria	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae			0.8015562275542963
5bf2f156e34777a0f9fba92de120416c	Bacteria	Firmicutes	Bacilli	Turicibacterales	Turicibacteraceae	Turicibacter		0.999999999998522
29578de9d65f4e51311ee268d5e4d2ae	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae			0.9999955704315758
00d58332828b46f572d940e28954a68a	Bacteria	Firmicutes	Bacilli	Lactobacillales	Leuconostocaceae			0.9510375820348946
d650431dee257981c692d65c87005028	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus		0.999988722631695
f1e7ffb5259754ba4d7f31815b5de2c5	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Megasphaera		0.9999999962049344
0a15d3c8ff58fca5ba7a5acd1c056566	Bacteria	Firmicutes	Clostridia	Clostridiales				0.999878474880854
f03688b11a1ad3708f95bd3c31d79eb3	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Brevibacillus		0.9998614822316504
3f85c7944c5887e3f77a3cca3235d2a4	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae			0.9996919999662774
ed9a73341a94851a7fe2ca898dbb8aeb	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Robinsoniella	peoriensis	0.9927638435607647
1daada2cb24d91765e69e382fe815b3c	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae	Rothia	mucilaginosa	0.995985542779226
f5a1c61376ebdc32244ab3d5f0150c95	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium		0.7630183125231585
8137f978c5fcacc894b773f07a3fec91	Bacteria	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae	Clostridium	spiroforme	0.9999967467597966
d61af67ac3b08f072ac7f89102d60d31	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus		0.9998445269944756
7e6907206ec916732c61a8209685218c	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae			0.999998361997186
03049f725be7f34f9087e2e89d3ecb30	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Barnesiellaceae			0.964818327895045
d1658f7eb4cbc3546b83af666ba623a5	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium		0.999999975553688
c13c2c79512319ae65e06d50ade69232	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio		0.9981623608782296
c7ee873a814150334b5225a125f2a8d0	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus		0.9993634668634352
bbb648db688935ab682a4b145c0f3424	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus		0.9790271489926472
7106c5590c2dd1e50499aa30c1b0af6f	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus		0.9999985655160571
092abbd56cb39bdfe77bcf145374be4a	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rhodobacter		0.9997688474573816
ba8aefa28519715af91defc4ae06c9cf	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus		0.9999999993738696
6c544084f85d329e7bcde94d66c5a6fe	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae			0.9937389852179208
1f93cbf3e9d59a04abde24c90ce3556a	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Parabacteroides		0.999999981156549
d979db27d1964cc9ca4cf2c3ca61e55c	Bacteria	Firmicutes	Clostridia	Clostridiales	Dehalobacteriaceae	Dehalobacterium		0.9999981315506379
f069d45a6a9da81ac199d4e5d8b36927	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia		0.9659753056487872
ca2d4ffaeb27a6d21d7ac3fdaffd328b	Bacteria	Firmicutes	Clostridia	Clostridiales	Mogibacteriaceae			0.9722774975697044
d952bb5f155e2b860d8461b1dc5892d9	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae			0.9419223237414414
eeb6c2a26e73d212bbbed517211da1c0	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Odoribacteraceae	Butyricimonas		1
422acca5eea3b4b8357e60e5a63c08f2	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Clostridium	methylpentosum	0.9109089939042812
fa7f9e4f40f4849a850cdd154e86a1c9	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus		0.9254676561737292
ef101a2bd540891202f278445553835d	Bacteria	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae	Clostridium	ramosum	0.7934940886388838
d830882a21156679b9d595efdedd7baf	Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Pseudoramibacter_Eubacterium		0.9999997229677816
19b6e0be8d9621c0a1d9618cdf573d80	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	aerofaciens	0.988324554377747
95556825217a213bbf3d2138846e7ba1	Bacteria	Firmicutes	Clostridia	Clostridiales				0.9719061679080848
414e12736d8a2bb630c5981c8206bef6	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus		0.9821331120859096
c600d24f2986636c1d732a0af0ba60e8	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	breve	0.8656101056369805
cf04c35c6d9056661cec3e8d8b10758d	Bacteria	Firmicutes	Bacilli	Gemellales	Gemellaceae			0.9999999999339836
a139d99e27bf97818c124eaf5db24364	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus		0.7815956682731342
2715b07df43d8a5e2442e401fffce716	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Megasphaera		0.9996091621983249
966c27e7e437a9b13f2393f0efd28b8c	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae			0.9527520385500036
161c510e816d6e2bee82e9127ea0226f	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Eggerthella		0.99962804282479
7ac3d2260769b1502a391a08e87091bf	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae	Kocuria		0.994523848790255
f1461cd0979788b67d1f8817a1aecbfa	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae			0.9996438038128579
35dc8321a5cfd2ed2bc5c7f2c1b1e007	Bacteria	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae			0.9996562908677692
5755dfe662443d198e0aa5aa6cdfed22	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Parabacteroides		0.9999999813588832
c8284a5cec69fd2e53801bc97fd9e764	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae			0.7449691596777618
d60197baf34d0daaad8c9d893edc33b4	Bacteria	Firmicutes	Clostridia	Clostridiales				0.9714684873841936
8e452e6d363525411126e66958998b88	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium		0.9505599754686224
5572030582e240dec6ca035065bc8c42	Bacteria	Firmicutes	Clostridia	Clostridiales	Mogibacteriaceae			0.9998967724523012
895df36c7a406963b1832e1817ca6f57	Bacteria	TM7	TM7-3	CW040				0.9999999975251797
2cb9b912a0ac88bf75a4b1dd3a3a8f9d	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae			0.9999979100810504
83b2473300b1eadc4f6583bdc2bc9128	Bacteria	Firmicutes	Clostridia	Clostridiales				0.994124588976778
224d0ad2f7e44f12d32ef3b6a46bbda1	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae			0.9999921547909146
594a18c616544638316f95f79cfc5965	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	putredinis	0.996388683546245
eae67d0060232c48f4c1dd2e9c03a6d4	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Atopobium		0.978036479518152
16fdd39ab08cf905d85f66d55f7b56fb	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae			0.9869598863931508
9c95b176398c2bb9e5dda39210c30027	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	zeae	0.999999108120903
5eae93dadb802b5cb6ad01a65c9a9762	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Acidaminococcus		0.9999788908838836
1e5cc2de310dc14592af4bad8b6fc149	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae			0.9919047700323262
ba33247c40abcd62d709743047fb5a1c	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Bilophila		0.9999999944410832
3b2114f32623aa559dabebb1092d421e	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Shigella	boydii	0.8130319438747771
8bdcf2750e74dd9d5f05a10e91351f19	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Phascolarctobacterium		0.9958661129797236
39a6fa5a26934c183cf350a81c925cb4	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Phascolarctobacterium		0.9997218986800372
f5973ca9701d610d4d2481effb84f609	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Sutterella		0.9999401486598442
d45620599680ad2de7169461673547b7	Bacteria	TM7	TM7-3	CW040				0.9999999937672044
dd5da1d1d9692b98d1a66b4fcd3a0b1e	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	salivarius	0.9999955489178528
98020406f70f049cf04e449ac0cb04ad	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae			0.8952852596875632
b3daecb8d5568a0135b331ccb3317ef0	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae			0.8808534661209241
77d3ad6bed869d08d89891ed5d3dcc95	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Dialister		0.9999999082165558
618818430236a06fc980132f3f99b006	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Dialister		0.9997365863474686
048dbc50d24b86de627ed2019e588b1a	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae			0.9794901311325256
6ee40680f1296fa32a0a36ea2a29a7bf	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Odoribacteraceae	Butyricimonas		0.9999999999929514
e92d5c3cb386c27100a3f556b333dc3a	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus		0.999965387595104
ae7f39b8fe269295bbd4a8a978d1d15d	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	bifidum	0.9999810387081712
02178a8ef7fb3b6d84c87924f73ecbe5	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Odoribacteraceae	Odoribacter		0.9999999999976126
240ae63d38202da685d3beaf963f2fe6	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		0.9999991473198274
594ba34e51569267cb48bf7d37dee6a6	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Megamonas		0.9999999962814314
a83b5a055f6b3b9e31f1e22c392737af	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae			0.9999561306121859
42bd7de19d2188929f76885b3aa79db5	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus		0.8476293941299853
